step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
30000,0,1.8791623812575153e-09,1.0,1.0,7.60214245505749e-08,False,0.057721874909475446
30001,1,1.8789227951288012e-09,1.0,,,False,0.12060808390378952
30002,2,1.8786991962116417e-09,1.0,,,False,0.16608995897695422
30003,3,1.878473598893038e-09,1.0,,,False,0.2119363339152187
30004,4,1.8782435606823356e-09,1.0,,,False,0.2587010420393199
30005,5,1.8780190735867563e-09,1.0,,,False,0.30445812502875924
30006,6,1.877809685524312e-09,1.0,,,False,0.35023633390665054
30007,7,1.8775918597668806e-09,1.0,,,False,0.3976674999576062
30008,8,1.8773698151619556e-09,1.0,,,False,0.4447172919753939
30009,9,1.8771619814117457e-09,1.0,,,False,0.49098358396440744
30010,10,1.876963029445733e-09,1.0,,,False,0.5371602920349687
30011,11,1.8767443155098817e-09,1.0,,,False,0.5838717499282211
30012,12,1.8765282661092897e-09,1.0,1.0,7.659530451067957e-08,False,0.6779096669051796
