step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
6000,0,9.072339707927313e-06,1.0,0.9984338292873923,0.02780533592172757,False,0.11820929101668298
6001,1,9.082050382858142e-06,1.0,,,False,0.29222175013273954
6002,2,9.0921348601114e-06,1.0,,,False,0.37343999999575317
6003,3,9.100321221922059e-06,1.0,,,False,0.4620627500116825
6004,4,9.109814527619164e-06,1.0,,,False,0.5549455829896033
6005,5,9.119058631767984e-06,1.0,,,False,0.6190024160314351
6006,6,9.128021702053957e-06,1.0,,,False,0.7101919159758836
6007,7,9.138198947766796e-06,1.0,,,False,0.8039662910159677
6008,8,9.147847777057905e-06,1.0,,,False,0.8803411249537021
6009,9,9.157900421996601e-06,1.0,,,False,0.975503875175491
6010,10,9.16711360332556e-06,1.0,,,False,1.0781122499611229
6011,11,9.176917956210673e-06,1.0,,,False,1.1563827500212938
6012,12,9.186815987050068e-06,1.0,,,False,1.239960707956925
6013,13,9.196931387123186e-06,1.0,,,False,1.2973922910168767
6014,14,9.206829417962581e-06,1.0,,,False,1.3772716249804944
6015,15,9.216913895215839e-06,1.0,,,False,1.475914082955569
6016,16,9.225846952176653e-06,1.0,,,False,1.5359507501125336
6017,17,9.236025107384194e-06,1.0,,,False,1.6189601251389831
6018,18,9.246234185411595e-06,1.0,,,False,1.691213957965374
6019,19,9.254606084141415e-06,1.0,,,False,1.7634395831264555
6020,20,9.264442269341089e-06,1.0,,,False,1.823799666017294
6021,21,9.274588592234068e-06,1.0,,,False,1.917584750102833
6022,22,9.284112820751034e-06,1.0,,,False,1.9938057500403374
6023,23,9.293014045397285e-06,1.0,,,False,2.0976024160627276
6024,24,9.303098522650544e-06,1.0,,,False,2.1971760410815477
6025,25,9.3121561803855e-06,1.0,,,False,2.3011008750181645
6026,26,9.322178811999038e-06,1.0,,,False,2.392216500127688
6027,27,9.330831744591706e-06,1.0,,,False,2.479073166148737
6028,28,9.339639291283675e-06,1.0,,,False,2.5499393751379102
6029,29,9.349506399303209e-06,1.0,,,False,2.6318103750236332
6030,30,9.358282113680616e-06,1.0,,,False,2.7125377911143005
6031,31,9.366374797536992e-06,1.0,,,False,2.773009416181594
6032,32,9.37468485062709e-06,1.0,,,False,2.853972624987364
6033,33,9.383245014760178e-06,1.0,,,False,2.9371572909876704
6034,34,9.391368621436413e-06,1.0,,,False,2.9922386661637574
6035,35,9.39914934861008e-06,1.0,,,False,3.050090790959075
6036,36,9.406744538864587e-06,1.0,,,False,3.107150083174929
6037,37,9.414525266038254e-06,1.0,,,False,3.1665289581287652
6038,38,9.421777576790191e-06,1.0,,,False,3.2257081251591444
6039,39,9.428624252905138e-06,1.0,,,False,3.2852390410844237
6040,40,9.435502761334646e-06,1.0,,,False,3.342377958120778
6041,41,9.44303519645473e-06,1.0,,,False,3.4004808750469238
6042,42,9.450629477214534e-06,1.0,,,False,3.4608434999827296
6043,43,9.459157809033059e-06,1.0,,,False,3.5197226661257446
6044,44,9.465943549002986e-06,1.0,,,False,3.593440666096285
6045,45,9.472511010244489e-06,1.0,,,False,3.6978780410718173
6046,46,9.479015716351569e-06,1.0,,,False,3.7975562079809606
6047,47,9.485769624006934e-06,1.0,,,False,3.8587347499560565
6048,48,9.49292825680459e-06,1.0,,,False,3.9571508751250803
6049,49,9.498998224444222e-06,1.0,,,False,4.037928375182673
6050,50,9.504787158221006e-06,1.0,,,False,4.140303833177313
6051,51,9.5108880486805e-06,1.0,,,False,4.219310583081096
6052,52,9.517237231193576e-06,1.0,,,False,4.293322165962309
6053,53,9.5238674475695e-06,1.0,,,False,4.375228208024055
6054,54,9.530216630082577e-06,1.0,,,False,4.473192790988833
6055,55,9.536472134641372e-06,1.0,,,False,4.573856125120074
6056,56,9.541764484310988e-06,1.0,,,False,4.672323958016932
6057,57,9.54655661189463e-06,1.0,,,False,4.7280468749813735
6058,58,9.551878974889405e-06,1.0,,,False,4.786542749963701
6059,59,9.557294106343761e-06,1.0,,,False,4.8777893751394
6060,60,9.562679224472959e-06,1.0,,,False,4.978916791034862
6061,61,9.568811037752312e-06,1.0,,,False,5.078568458091468
6062,62,9.575503099767957e-06,1.0,,,False,5.178953625028953
6063,63,9.581167432770599e-06,1.0,,,False,5.284544333117083
6064,64,9.58633427217137e-06,1.0,,,False,5.3847898750100285
6065,65,9.590847184881568e-06,1.0,,,False,5.48430245812051
6066,66,9.595733899914194e-06,1.0,,,False,5.5829925001598895
6067,67,9.600246812624391e-06,1.0,,,False,5.68605929100886
6068,68,9.604511433281004e-06,1.0,,,False,5.788556040963158
6069,69,9.608650543668773e-06,1.0,,,False,5.890520458109677
6070,70,9.613131624064408e-06,1.0,,,False,5.995046833064407
6071,71,9.61770820140373e-06,1.0,,,False,6.096502250060439
6072,72,9.62181729846634e-06,1.0,,,False,6.199587790993974
6073,73,9.62701415119227e-06,1.0,,,False,6.303422041004524
6074,74,9.63162074185675e-06,1.0,,,False,6.405513833044097
6075,75,9.636195500206668e-06,1.0,,,False,6.505814790958539
6076,76,9.639775271352846e-06,1.0,,,False,6.606691666180268
6077,77,9.643323210184462e-06,1.0,,,False,6.707254208158702
6078,78,9.647244951338507e-06,1.0,,,False,6.810087541118264
6079,79,9.650513675296679e-06,1.0,,,False,6.91189954103902
6080,80,9.653656888986006e-06,1.0,,,False,7.015829375013709
6081,81,9.656924703449477e-06,1.0,,,False,7.119744791183621
6082,82,9.660348951001652e-06,1.0,,,False,7.222162458114326
6083,83,9.663336641096976e-06,1.0,,,False,7.323974958155304
6084,84,9.667321137385443e-06,1.0,,,False,7.426976582966745
6085,85,9.67040250543505e-06,1.0,,,False,7.527096250094473
6086,86,9.673545719124377e-06,1.0,,,False,7.610087166074663
6087,87,9.676814443082549e-06,1.0,,,False,7.698921291157603
6088,88,9.679802133177873e-06,1.0,,,False,7.797680624993518
6089,89,9.682758900453337e-06,1.0,,,False,7.880460083018988
6090,90,9.686087651061825e-06,1.0,,,False,7.959387500071898
6091,91,9.689510989119299e-06,1.0,,,False,8.043975915992633
6092,92,9.691659215604886e-06,1.0,,,False,8.141981916036457
6093,93,9.694773325463757e-06,1.0,,,False,8.225290500093251
6094,94,9.697761015559081e-06,1.0,,,False,8.307278500171378
6095,95,9.700625014374964e-06,1.0,,,False,8.389814333058894
6096,96,9.70417295320658e-06,1.0,,,False,8.469902000157163
6097,97,9.707317076390609e-06,1.0,,,False,8.552078875014558
6098,98,9.709588994155638e-06,1.0,,,False,8.632970083039254
6099,99,9.712732207844965e-06,1.0,,,False,8.715012750122696
6100,100,9.715782653074712e-06,1.0,0.9987694372972368,0.025478561954371863,False,8.862681125057861
