step,local_step,arm,train_loss,train_loss64,train_accurate_loss64,train_objective_loss,train_accuracy,train_minimum_margin,test_loss,test_loss64,test_accurate_loss64,test_objective_loss,test_accuracy,test_minimum_margin,max_abs_logit,last_training_loss,elapsed_seconds
15170,170,original32,5.237114919509622e-07,5.909973133031563e-07,5.909973133029224e-07,5.237114919509622e-07,1.0,13.673442840576172,0.0008564879535697401,0.0008565419653357595,0.0008565419653357654,0.0008564879535697401,1.0,0.9967209100723267,21.318410873413086,5.22871118846524e-07,8.952179374871776
15180,180,original32,5.203188493396738e-07,5.853922948548333e-07,5.85392294870208e-07,5.203188493396738e-07,1.0,13.684304237365723,0.0008541257120668888,0.0008541797727861372,0.0008541797727861368,0.0008541257120668888,1.0,0.9697491526603699,21.398195266723633,5.160547402738302e-07,9.504849249962717
15190,190,original32,5.162725642549049e-07,5.808991641456882e-07,5.808991641475745e-07,5.162725642549049e-07,1.0,13.687682151794434,0.0008532521896995604,0.0008533060640040188,0.0008533060640040217,0.0008532521896995604,1.0,0.950606644153595,21.470048904418945,5.144673309587233e-07,10.125505625037476
15200,200,original32,5.119462116454088e-07,5.776354270645775e-07,5.776354270728719e-07,5.119462116454088e-07,1.0,13.68079948425293,0.0008511844789609313,0.0008512390133225766,0.0008512390133225736,0.0008511844789609313,1.0,0.9438130855560303,21.537153244018555,5.141872065905773e-07,10.904304875060916
15210,210,original32,5.107945639792888e-07,5.748480259534308e-07,5.748480259464805e-07,5.107945639792888e-07,1.0,13.679038047790527,0.0008487954619340599,0.0008488502869323025,0.0008488502869323101,0.0008487954619340599,1.0,0.9581849575042725,21.616262435913086,5.093939421385585e-07,11.508045499911532
15220,220,original32,5.07028403262666e-07,5.722328013269476e-07,5.722328013289586e-07,5.07028403262666e-07,1.0,13.6853609085083,0.0008462262921966612,0.0008462823678795522,0.0008462823678795513,0.0008462262921966612,1.0,0.9670954346656799,21.69546890258789,5.093005484013702e-07,12.124778375029564
15230,230,original32,5.078376830169873e-07,5.699483050515946e-07,5.699483050566982e-07,5.078376830169873e-07,1.0,13.703353881835938,0.0008435590425506234,0.0008436135285635974,0.0008436135285635988,0.0008435590425506234,1.0,0.9742506146430969,21.770376205444336,5.051920197729487e-07,12.97114016697742
15240,240,original32,5.046629212301923e-07,5.678068551713722e-07,5.678068551656662e-07,5.046629212301923e-07,1.0,13.714576721191406,0.0008420010562986135,0.0008420563421623275,0.0008420563421623293,0.0008420010562986135,1.0,0.9738802909851074,21.8316593170166,5.056277814219357e-07,13.64167012507096
15250,250,original32,5.059701493337343e-07,5.660859694469904e-07,5.660859694442974e-07,5.059701493337343e-07,1.0,13.731141090393066,0.0008417820790782571,0.0008418364487699296,0.000841836448769929,0.0008417820790782571,1.0,0.9800251722335815,21.884248733520508,5.022973823542998e-07,14.182053416967392
15260,260,original32,5.02110651723342e-07,5.64309812143335e-07,5.643098121378666e-07,5.02110651723342e-07,1.0,13.732693672180176,0.000841800298076123,0.0008418564748008441,0.0008418564748008446,0.000841800298076123,1.0,0.9804743528366089,21.92840003967285,5.027954443903582e-07,14.753420624881983
15270,270,original32,5.022662890041829e-07,5.628026047633926e-07,5.628026047603853e-07,5.022662890041829e-07,1.0,13.73985481262207,0.0008418962243013084,0.0008419512441595732,0.0008419512441595709,0.0008418962243013084,1.0,0.9823612570762634,21.970115661621094,4.995272888663749e-07,15.280294792028144
15280,280,original32,5.000563874091313e-07,5.611787223075547e-07,5.61178722310046e-07,5.000563874091313e-07,1.0,13.744505882263184,0.0008420347003266215,0.0008420898862374688,0.0008420898862374661,0.0008420347003266215,1.0,0.9744035005569458,22.01447296142578,4.972239935341349e-07,15.96725391689688
15290,290,original32,4.995583822164917e-07,5.597892682091152e-07,5.597892682070452e-07,4.995583822164917e-07,1.0,13.754119873046875,0.0008425751584582031,0.0008426299668900841,0.0008426299668900827,0.0008425751584582031,1.0,0.9698245525360107,22.061302185058594,4.964147706232325e-07,16.559176957933232
15300,300,original32,4.96072345868015e-07,5.582895100707354e-07,5.582895100794429e-07,4.96072345868015e-07,1.0,13.764718055725098,0.0008443742990493774,0.0008444294069303301,0.0008444294069303298,0.0008443742990493774,1.0,0.9604306221008301,22.10341453552246,4.951697292199242e-07,17.085444167023525
15310,310,original32,4.952942731506482e-07,5.569277963252045e-07,5.569277963241849e-07,4.952942731506482e-07,1.0,13.767931938171387,0.0008468701271340251,0.0008469248039751357,0.0008469248039751368,0.0008468701271340251,1.0,0.9560621976852417,22.148433685302734,4.928664907311031e-07,17.618540625087917
15320,320,original32,4.947028742208204e-07,5.555327167541457e-07,5.5553271675678e-07,4.947028742208204e-07,1.0,13.775665283203125,0.0008496952359564602,0.0008497513452686893,0.0008497513452686911,0.0008496952359564602,1.0,0.9570726752281189,22.190031051635742,4.893804543826263e-07,18.173220332944766
15330,330,original32,4.904076149614411e-07,5.541496449142955e-07,5.541496449108345e-07,4.904076149614411e-07,1.0,13.771600723266602,0.0008519551483914256,0.0008520110571048141,0.0008520110571048103,0.0008519551483914256,1.0,0.9517114162445068,22.23162078857422,4.920572109767818e-07,18.68456008308567
15340,340,original32,4.906254957859346e-07,5.5287569239569e-07,5.528756923994059e-07,4.906254957859346e-07,1.0,13.776982307434082,0.0008548306650482118,0.0008548850702629289,0.0008548850702629243,0.0008548306650482118,1.0,0.9562350511550903,22.26417350769043,4.883533506472304e-07,19.19273820798844
15350,350,original32,4.901897341369477e-07,5.514919943918023e-07,5.514919943954733e-07,4.901897341369477e-07,1.0,13.784128189086914,0.0008561543072573841,0.0008562083967436407,0.000856208396743641,0.0008561543072573841,1.0,0.9567735195159912,22.304170608520508,4.865169671575131e-07,19.8625786670018
15360,360,original32,4.852097390539711e-07,5.499798402853456e-07,5.499798402825785e-07,4.852097390539711e-07,1.0,13.780935287475586,0.0008572437800467014,0.0008572978288526004,0.0008572978288525946,0.0008572437800467014,1.0,0.9529898166656494,22.33776092529297,4.868904852628475e-07,20.57588008302264
15370,370,original32,4.884467443844187e-07,5.486462003668101e-07,5.486462003662368e-07,4.884467443844187e-07,1.0,13.786307334899902,0.0008599274442531168,0.0008599821383726223,0.0008599821383726289,0.0008599274442531168,1.0,0.9383625984191895,22.37398338317871,4.823461949854391e-07,21.08959437487647
15380,380,original32,4.851163453167828e-07,5.472194162552945e-07,5.472194162587395e-07,4.851163453167828e-07,1.0,13.786870956420898,0.0008617991697974503,0.0008618535472730229,0.0008618535472730261,0.0008617991697974503,1.0,0.9230980277061462,22.398283004760742,4.820038270736404e-07,21.609989166958258
15390,390,original32,4.852719825976237e-07,5.459701368289348e-07,5.459701368260165e-07,4.852719825976237e-07,1.0,13.789810180664062,0.0008634885307401419,0.0008635429324981474,0.000863542932498155,0.0008634885307401419,1.0,0.9096934795379639,22.4145565032959,4.792336767422967e-07,22.123634707881138
15400,400,original32,4.829998374589195e-07,5.446125436606969e-07,5.446125436567507e-07,4.829998374589195e-07,1.0,13.792462348937988,0.0008646093192510307,0.0008646625691662712,0.0008646625691662705,0.0008646093192510307,1.0,0.8995464444160461,22.4195556640625,4.80042956496618e-07,22.635992666939273
15410,410,original32,4.794827077603259e-07,5.432606030383025e-07,5.432606030274374e-07,4.794827077603259e-07,1.0,13.799989700317383,0.000865825277287513,0.0008658784627645846,0.0008658784627645883,0.000865825277287513,1.0,0.8924437761306763,22.421728134155273,4.795761014975142e-07,23.148718541953713
15420,420,original32,4.794827077603259e-07,5.420347090933074e-07,5.420347090977115e-07,4.794827077603259e-07,1.0,13.807744979858398,0.0008675067801959813,0.0008675619368853201,0.0008675619368853229,0.0008675067801959813,1.0,0.8861179947853088,22.41092872619629,4.769615884470113e-07,23.701131999958307
15430,430,original32,4.788602154803812e-07,5.406194852264775e-07,5.406194852361918e-07,4.788602154803812e-07,1.0,13.80598258972168,0.0008698572055436671,0.0008699110160139688,0.0008699110160139725,0.0008698572055436671,1.0,0.8748975396156311,22.39927864074707,4.753741791319044e-07,24.227308667032048
15440,440,original32,4.743781687466253e-07,5.392296067090747e-07,5.392296067211422e-07,4.743781687466253e-07,1.0,13.805719375610352,0.0008723697974346578,0.000872421808336809,0.0008724218083368103,0.0008723697974346578,1.0,0.8638119697570801,22.38801383972168,4.7652582679802435e-07,24.75900458288379
15450,450,original32,4.772417128151574e-07,5.378275157407007e-07,5.378275157403472e-07,4.772417128151574e-07,1.0,13.796781539916992,0.0008758167969062924,0.0008758695306322536,0.0008758695306322577,0.0008758167969062924,1.0,0.842190146446228,22.377761840820312,4.7191929297696333e-07,25.290001791901886
15460,460,original32,4.74347046974799e-07,5.363825952316133e-07,5.363825952346608e-07,4.74347046974799e-07,1.0,13.790656089782715,0.0008789641433395445,0.0008790172514726339,0.0008790172514726328,0.0008789641433395445,1.0,0.8236534595489502,22.372514724731445,4.720749302578042e-07,25.802507708081976
15470,470,original32,4.7412916615030554e-07,5.350500604855951e-07,5.350500604846191e-07,4.7412916615030554e-07,1.0,13.791947364807129,0.0008821824449114501,0.0008822346489614202,0.000882234648961421,0.0008821824449114501,1.0,0.8076017498970032,22.375886917114258,4.688378965056472e-07,26.311272792052478
15480,480,original32,4.739113137475215e-07,5.335848327151202e-07,5.335848327124109e-07,4.739113137475215e-07,1.0,13.787839889526367,0.0008865027921274304,0.0008865564375233723,0.0008865564375233753,0.0008865027921274304,1.0,0.7888749241828918,22.380971908569336,4.6734390934943804e-07,26.816562250023708
15490,490,original32,4.700517877154198e-07,5.320766952045966e-07,5.320766951945766e-07,4.700517877154198e-07,1.0,13.786065101623535,0.0008906341972760856,0.0008906875948788401,0.0008906875948788473,0.0008906341972760856,1.0,0.775830090045929,22.38317108154297,4.675617617522221e-07,27.332392874872312
15500,500,original32,4.69086899101967e-07,5.306663568264623e-07,5.306663568247359e-07,4.69086899101967e-07,1.0,13.789017677307129,0.0008943687425926328,0.0008944217824889546,0.0008944217824889506,0.0008943687425926328,1.0,0.7647589445114136,22.394672393798828,4.6488500515806663e-07,27.833479291992262
15510,510,original32,4.6980281354080944e-07,5.291451796318649e-07,5.291451796297181e-07,4.6980281354080944e-07,1.0,13.79340934753418,0.000897896068636328,0.0008979492157574684,0.0008979492157574603,0.000897896068636328,1.0,0.7568870782852173,22.404958724975586,4.6180363710845995e-07,28.362770874984562
15520,520,original32,4.662545620703895e-07,5.277177940454471e-07,5.277177940467977e-07,4.662545620703895e-07,1.0,13.803236961364746,0.0009015838732011616,0.000901637097706766,0.0009016370977067669,0.0009015838732011616,1.0,0.7525666356086731,22.418188095092773,4.637333859136561e-07,28.871050833025947
15530,530,original32,4.675306684021052e-07,5.263237196716177e-07,5.263237196720698e-07,4.675306684021052e-07,1.0,13.814319610595703,0.0009059610310941935,0.0009060156666688999,0.0009060156666688968,0.0009059610310941935,1.0,0.7526473999023438,22.432907104492188,4.575706213927333e-07,29.379160749958828
15540,540,original32,4.6444930035249854e-07,5.247534826092653e-07,5.247534826135953e-07,4.6444930035249854e-07,1.0,13.840903282165527,0.000909426889847964,0.0009094800645917978,0.0009094800645917944,0.000909426889847964,1.0,0.747485876083374,22.450542449951172,4.576639867082122e-07,29.883182791993022
15550,550,original32,4.5813089855073486e-07,5.229245837272286e-07,5.229245837341881e-07,4.5813089855073486e-07,1.0,13.880297660827637,0.0009129102109000087,0.0009129635388772876,0.0009129635388772858,0.0009129102109000087,1.0,0.7443057298660278,22.467422485351562,4.590646085489425e-07,30.389580375049263
15560,560,original32,4.5834872253180947e-07,5.201661522358593e-07,5.201661522304074e-07,4.5834872253180947e-07,1.0,13.936748504638672,0.0009161540074273944,0.0009162093787212007,0.0009162093787212025,0.0009161540074273944,1.0,0.7420571446418762,22.493122100830078,4.5109661073183815e-07,30.890050374902785
15570,570,original32,4.495403231885575e-07,5.158046179900993e-07,5.15804617995574e-07,4.495403231885575e-07,1.0,14.012981414794922,0.0009179353946819901,0.0009179900655452138,0.0009179900655452136,0.0009179353946819901,1.0,0.7335715293884277,22.515634536743164,4.5237271706355386e-07,31.396091166883707
15579,579,original32,4.4468481519288616e-07,5.120241444565475e-07,5.120241444591652e-07,4.4468481519288616e-07,1.0,14.073515892028809,0.0009177815518341959,0.0009178364254592318,0.0009178364254592322,0.0009177815518341959,1.0,0.7340195775032043,22.540481567382812,4.4941583610125235e-07,31.858323416905478
