pair,seed,reference_role,reference_step,current_step,reference_test_accuracy,arm_group,arm,train_accuracy,heldout_accuracy,heldout_cross_entropy,heldout_minimum_margin,heldout_centered_reference_logit_relative_error,relative_head_change,head_change_norm
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,orthogonal_size_control,random_orthogonal_size_0,0.010704960835509139,0.010068240295335049,19.561430880109295,-69.68585205078125,1.6134328641555304,0.012693247927721888,0.010220623973580987
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,orthogonal_size_control,random_orthogonal_size_1,0.009921671018276762,0.00928515493903121,22.06519805934643,-71.2445068359375,1.6347972367300923,0.012693247489221125,0.010220623620499455
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,orthogonal_size_control,random_orthogonal_size_2,0.009921671018276762,0.00928515493903121,21.84430569248498,-70.26239013671875,1.6168001263216918,0.012693247999061684,0.010220624031023907
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,orthogonal_size_control,random_orthogonal_size_3,0.010704960835509139,0.009956370958720215,21.381451192952515,-71.45550537109375,1.6505063108786355,0.012693248259833576,0.01022062424099786
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,orthogonal_size_control,random_orthogonal_size_4,0.009399477806788513,0.00894954692918671,21.344881997567256,-69.042236328125,1.5995678377844327,0.012693247858100599,0.01022062391752181
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,orthogonal_size_control,random_orthogonal_size_5,0.009921671018276762,0.00928515493903121,19.454854571584804,-68.73052978515625,1.5906789797824192,0.012693247675163943,0.010220623770220916
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,orthogonal_size_control,random_orthogonal_size_6,0.009138381201044387,0.00894954692918671,20.52855996604636,-69.9755859375,1.6052203464819126,0.0126932478156337,0.010220623883327395
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,orthogonal_size_control,random_orthogonal_size_7,0.010966057441253264,0.009956370958720215,20.487369742638514,-69.65606689453125,1.6017425115605826,0.012693247983395958,0.010220624018409839
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,orthogonal_size_control,random_orthogonal_size_8,0.010182767624020888,0.009732632285490548,19.42748158841767,-66.40118408203125,1.568290919285924,0.012693248062627638,0.010220624082207317
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,orthogonal_size_control,random_orthogonal_size_9,0.008877284595300261,0.008837677592571876,22.13162679053727,-70.10498046875,1.6258469383545817,0.01269324784924919,0.010220623910394641
