step,local_step,branch,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,hidden_delta_norm,auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected,hidden_applied_update_norm,hidden_gradient_component_norm,hidden_decay_component_norm,hidden_applied_update_rms,hidden_parameter_norm,embeddings_applied_update_norm,embeddings_gradient_component_norm,embeddings_decay_component_norm,embeddings_applied_update_rms,embeddings_parameter_norm,readout_applied_update_norm,readout_gradient_component_norm,readout_decay_component_norm,readout_applied_update_rms,readout_parameter_norm
16100,100,control,3.0767199632464326e-07,1.0,0.0017156574176624417,0.9998881220817566,2.2053800080690186e-07,2.9123788566454016e-05,11.269637303187292,0.04673279342754805,0.8345865475052782,0.02002537250518799,0,0.12867147883876529,0.8345821971658625,0.8296641315969643,0.00029018950368979836,276.54968720319954,0.00038688616715535094,0.002555209524453645,0.0023449229224158496,3.1614424933722026e-06,2.3451107652528114,0.00032859748208148993,0.000645700283323602,0.0004618737732602189,2.7322474210830307e-06,0.4619773514922334
16110,110,control,3.033455868717283e-07,1.0,0.0017222550231963396,0.9998881220817566,2.220276179909296e-07,2.9037577830640873e-05,12.417670481118012,0.051754191808091404,0.8344127039896083,0.02004099451005459,0,0.13108226934290237,0.8344084445451191,0.8295055029949823,0.0002956264980121552,276.496431020705,0.0003914574805486339,0.0025584008130957736,0.002346802366502572,3.1987970065053717e-06,2.3469907925075306,0.0003362146645753174,0.0006517884961356094,0.00046291665610840655,2.7955833513915827e-06,0.46302204439443223
16120,120,control,2.9764970577161876e-07,1.0,0.0017220420995727181,0.9998881220817566,2.2352793004205746e-07,2.882234105596622e-05,13.567736893211915,0.0568456148106461,0.8339416801107546,0.020141836255788803,0,0.13405854432037775,0.8339376860867612,0.8293316255710438,0.00030233881504116984,276.4376836987859,0.0003961935536791995,0.0025605784389979925,0.002348685298349512,3.2374978547594688e-06,2.34887324508249,0.00034514198097318705,0.0006585699695817998,0.0004639779918490192,2.8698128830689513e-06,0.4640851281811162
16130,130,control,2.94163669423142e-07,1.0,0.0017214944818988442,0.9998881220817566,2.2562830441303852e-07,2.8518696740588422e-05,14.717856075005695,0.06199511042160004,0.8328647829951891,0.020148588344454765,0,0.13718026976062891,0.832860148714685,0.8291280178346985,0.00030937916278829915,276.36843296980845,0.00039956131950401764,0.0025602109563237184,0.0023505506583484308,3.2650175721600438e-06,2.3507356552413348,0.00035358019877334114,0.0006654741327411763,0.0004650595334080806,2.9399756204002445e-06,0.4651688152406213
16140,140,control,2.911756666890142e-07,1.0,0.0017232113750651479,0.9998881220817566,2.2626030848829805e-07,2.7907160955910525e-05,15.86335103181178,0.06719365733984582,0.8313549689477634,0.020124072209000587,0,0.14009349020014433,0.8313502896550727,0.8288733681674358,0.0003159492745264357,276.2817925710089,0.00040387938930186635,0.0025605796211181377,0.00235238516180246,3.300302703827169e-06,2.352567850699238,0.00035970106808677106,0.0006721596102784225,0.0004661676181335657,2.990869891684581e-06,0.4662804719923421
16150,150,control,2.8831215104219154e-07,1.0,0.0017299364553764462,0.9998881220817566,2.271557594290742e-07,2.74939837282029e-05,17.001037765812725,0.07243192661567126,0.8300018339172728,0.020130163058638573,0,0.14281408253889535,0.8299975861017331,0.8285687220500153,0.0003220849570230495,276.17873267652686,0.0004082249569598912,0.002562682769827232,0.002354207768704874,3.3358125344135577e-06,2.35439000012769,0.000365225475250241,0.0006787194693326817,0.0004673130048301505,3.0368046539651395e-06,0.4674296220548346
16160,160,control,2.8650688932430057e-07,1.0,0.00174425495788455,0.9998881220817566,2.311092897026482e-07,2.716721137147041e-05,18.129821103366428,0.077708469369428,0.8286669561909908,0.01992863044142723,0,0.1449879184778691,0.8286622122331321,0.8282234070446928,0.0003269875537595361,276.06225414580405,0.00041294208992183405,0.002565523139040996,0.002356032560541385,3.3743586129731062e-06,2.356215145222617,0.0003699601483526636,0.0006853758311938623,0.0004684976342093065,3.0761728752059745e-06,0.46861874014173016
16170,170,control,2.8289636588851863e-07,1.0,0.0017650166992098093,0.9998881220817566,2.315388884740132e-07,2.6827766196880518e-05,19.25423708521041,0.08303894083924342,0.8280775572613815,0.019988516345620155,0,0.1466725221958757,0.8280731670784667,0.8278480912532091,0.000330786797548868,275.936629387075,0.0004185080211619671,0.0025711373951939676,0.0023578699348440124,3.419840651442263e-06,2.3580558133079914,0.0003747342831951383,0.0006912354946217377,0.00046972338763191215,3.1158692159345356e-06,0.4698477923692227
16180,180,control,2.8134010676694743e-07,1.0,0.0017927436856552958,0.9997762441635132,2.3534096742454697e-07,2.676395556971416e-05,20.37479910338017,0.08842598155934137,0.8275429205849502,0.01996995136141777,0,0.14804559344741006,0.8275383949952341,0.8274593016824335,0.00033388345011406287,275.80664012016643,0.0004248731160849589,0.0025759838423722353,0.0023597388744302597,3.471853060445798e-06,2.3599265792758874,0.00038082989290250493,0.0006976184254805608,0.0004709822801924041,3.166553456718678e-06,0.4711095867373488
16190,190,control,2.776050962438603e-07,1.0,0.0018236004980280995,0.9997762441635132,2.3883052065469835e-07,2.641990456770879e-05,21.491768955362375,0.0938696266504568,0.8269218476393843,0.01994512602686882,0,0.14962245512660372,0.826917622866839,0.8270594786599822,0.0003374397060318647,275.6728629077407,0.0004308158464289114,0.0025793835367406543,0.0023616249047528214,3.52041411491348e-06,2.361813229567982,0.0003858667703552942,0.0007028941616823831,0.0004722667950727156,3.2084344697548093e-06,0.4723962273503195
16200,200,control,2.739634510362521e-07,1.0,0.0018539275042712688,0.9997762441635132,2.413227814918514e-07,2.614332588002985e-05,22.60641873544051,0.09936658863143216,0.8266545945153722,0.01991935633122921,0,0.15121693845108428,0.8266500707868466,0.8266500933192964,0.00034103570359673665,275.53623322589084,0.00043629623500930024,0.002582343124598751,0.0023635115705510547,3.5651971410568675e-06,2.3637000666487817,0.00038805430833739173,0.0007067038375400252,0.0004735717725175329,3.2266235775113466e-06,0.4737034381239179
16210,210,control,2.6960594823322026e-07,1.0,0.0018792225746437907,0.9997762441635132,2.4430163312862474e-07,2.591196958113415e-05,23.717943977221505,0.10490957280348139,0.825938047946202,0.019998928532004356,0,0.1527434540267272,0.8259335979148666,0.8262294181101236,0.00034447841523157883,275.3954312523857,0.0004415226875811858,0.002582626473926191,0.0023653864521392307,3.607905127676918e-06,2.3655724382293295,0.00039206443829581904,0.000711024164783664,0.00047489363248183475,3.2599673121246376e-06,0.4750267673780573
16220,220,control,2.685165725324623e-07,1.0,0.0019003107445314527,0.9997762441635132,2.4827919299148153e-07,2.547278484674901e-05,24.82338017347438,0.11049878543066095,0.825180918249457,0.020051749423146248,0,0.15368446760794782,0.82517701980811,0.825793452429862,0.00034660065915512894,275.24959908576614,0.0004479540687072678,0.00258438499384895,0.0023672379254557584,3.660459194762246e-06,2.3674225202669756,0.0003965983240231176,0.0007161603611125942,0.00047623262230727005,3.297666011175608e-06,0.47636797327381125
16230,230,control,2.667735543582239e-07,1.0,0.0019240848487243056,0.9996643662452698,2.47380126695659e-07,2.4925598930481785e-05,25.924483545315514,0.11613827458781381,0.8250327439373776,0.020031869411468506,0,0.15383871631234852,0.8250284105162962,0.8253525262534805,0.00034694853232312853,275.10288735818915,0.00045429498511286633,0.0025904493016206,0.00236909831412109,3.712274028874758e-06,2.3692864281177535,0.0003982537586622259,0.0007199247477985743,0.0004775955606357806,3.311430745448141e-06,0.47773347107496855
16240,240,control,2.654662978329725e-07,1.0,0.0019589602015912533,0.9996643662452698,2.5258479090130686e-07,2.463576054183557e-05,27.022072688927132,0.12183401787924743,0.8250311111321802,0.020035449415445328,0,0.15331620010400607,0.8250267217744544,0.8249215253079029,0.0003457701148483533,274.95974492300684,0.00046137340380315286,0.0026004691573494805,0.002371013523385779,3.770115367059295e-06,2.37120911821869,0.0003997214934196725,0.0007237255170495488,0.0004789883844454728,3.3236347784202283e-06,0.4791289777722484
16250,250,control,2.6204253344985773e-07,1.0,0.0020049684680998325,0.9996643662452698,2.530464932082039e-07,2.4553424514276498e-05,28.11725837837743,0.12759818701834974,0.8252916554503383,0.019976407289505005,0,0.1528129897123176,0.8252874605091838,0.8245079157008616,0.0003446352372893675,274.8226274572383,0.00046949600843893913,0.002611891998054571,0.002373010297210819,3.8364892765770404e-06,2.3732145210984816,0.00040250889075212884,0.0007291517637871153,0.00048041481237948185,3.346811642481679e-06,0.4805594567996207
16260,260,control,2.5955250748666003e-07,1.0,0.0020595344249159098,0.9996643662452698,2.57381608307831e-07,2.4409580610044787e-05,29.210700381673245,0.13345429551117713,0.8258301503137248,0.019954930990934372,0,0.152541696040954,0.8258257021168075,0.8241195438215388,0.00034402339559330805,274.69414098911903,0.0004795956469464204,0.0026254426055034295,0.0023750989963538874,3.919018529509541e-06,2.375314095708258,0.0004058285879905219,0.0007344637475091124,0.00048187672832923715,3.37441451442373e-06,0.48202473591216144
16270,270,control,2.585876472949167e-07,1.0,0.002122646663337946,0.9996643662452698,2.6346644923650054e-07,2.4358267856144636e-05,30.305424600368173,0.1394207933944638,0.8266460838340497,0.01989375613629818,0,0.15252696461271034,0.8266415489702835,0.8237640337841202,0.0003439901721790033,274.57681394795975,0.0004919808283765615,0.002641741026930411,0.002377305032023079,4.020224109303894e-06,2.3775332799972952,0.0004112918130299776,0.000741316747851703,0.00048337544196368475,3.4198405549103925e-06,0.48352736478092856
16280,280,control,2.5693799443615717e-07,1.0,0.002195423934608698,0.9996643662452698,2.655443331392514e-07,2.4494303518470895e-05,31.403710399637884,0.14552308124106583,0.8278703919032417,0.019922707229852676,0,0.1525789586313975,0.8278658929370283,0.8234476215529485,0.0003441074329629302,274.4728754813488,0.0005075281230782782,0.002662203019524518,0.0023796600959100707,4.14726891550202e-06,2.3799051902824035,0.0004183387736237577,0.0007494943153143344,0.00048491555014924624,3.4784351606476775e-06,0.48507200360410024
16290,290,control,2.5488375854365586e-07,1.0,0.002268492477014661,0.9995525479316711,2.725963748542085e-07,2.460796434034245e-05,32.503437944155756,0.15180563232043826,0.8286465427300019,0.020113937556743622,0,0.15223348658948602,0.8286420899184138,0.8231730992117101,0.0003433282986801369,274.3824831695939,0.0005266820683320189,0.002685243688575531,0.002382196869357416,4.3037854869941866e-06,2.382460846514174,0.00042918129009388207,0.0007610979804589408,0.00048650797872858105,3.568589344045227e-06,0.4866709133048918
16300,300,control,2.523626392303413e-07,1.0,0.0023317376617342234,0.9995525479316711,2.866875684472745e-07,2.4999311215319678e-05,33.59160048931965,0.1583619768827608,0.8272111554611504,0.019886955618858337,0,0.1511733690823791,0.8272068178726342,0.8229063939809429,0.0003409374427109931,274.2925897735619,0.0005593504078089726,0.0027094536395138235,0.002384914054509073,4.570735006977617e-06,2.3851949506831747,0.00045288958382545206,0.0007812243430969638,0.0004881710941280968,3.765720874074105e-06,0.4883421592869577
16310,310,control,2.4728922198846703e-07,1.0,0.0023836938198655844,0.9995525479316711,2.9954488215649894e-07,2.556690161961435e-05,34.653400292816215,0.16526513977844948,0.8241643726072347,0.019905276596546173,0,0.1499972900907039,0.8241601715243381,0.8225970608320322,0.0003382850617639933,274.1869408188964,0.0005996679718279338,0.002736147353620701,0.0023878064856109604,4.900190208376992e-06,2.3881049243649244,0.0004804305340964238,0.0008050680905426033,0.0004899205363603632,3.994720469187793e-06,0.4901016481221992
16320,320,control,2.453283514114446e-07,1.0,0.0024233884178102016,0.9995525479316711,2.9665936397314337e-07,2.5353341732323655e-05,35.693913701608956,0.17254319792793082,0.8234975969875061,0.01995115354657173,0,0.14974012202013948,0.8234932133250787,0.8222208622507355,0.0003377050771750584,274.06130095233715,0.0006312510604681593,0.0027634090541694884,0.002390875146318744,5.158271595037313e-06,2.3911932413271617,0.0004931595666350407,0.0008181243826096186,0.000491767318910857,4.100560800362008e-06,0.4919548847372378
16330,330,control,2.468846105330158e-07,1.0,0.0024734223261475563,0.9995525479316711,3.026960631881766e-07,2.5441898977847796e-05,36.73977311591549,0.18004998957457738,0.8249883445441057,0.02002832107245922,0,0.1499865191518807,0.8249835493152671,0.82187361898415,0.0003382607703404425,273.9473443217464,0.0006535044609298612,0.0027939218956049847,0.00239416965786415,5.340115382213615e-06,2.394513539284555,0.0005028559553903397,0.000829967229944008,0.0004936774052954216,4.1811850735690505e-06,0.4938723472923691
16340,340,control,2.4626208983136166e-07,1.0,0.0025360260624438524,0.9995525479316711,3.1393645566711004e-07,2.5700666715039627e-05,37.80048027764682,0.18779624586019353,0.827062858666178,0.02012629061937332,0,0.1518453881392149,0.827058532765001,0.8215877475174657,0.00034245303014601144,273.8540719696806,0.0006813078618066707,0.0028304347403150455,0.00239774443398508,5.567311029032676e-06,2.3981193368729055,0.0005170940625941518,0.000845954744878234,0.0004956642556662081,4.2995731739351755e-06,0.4958688120877798
16350,350,control,2.428072036764206e-07,1.0,0.002615936566144228,0.9995525479316711,3.212482510401253e-07,2.5928411785011278e-05,38.876828037017845,0.1958657121181434,0.8286171688596747,0.020280249416828156,0,0.15419730387000616,0.8286127012899299,0.8213562047776258,0.00034775724569399447,273.77826445124805,0.0007171662118059249,0.0028713309689116693,0.0024016436139496183,5.860327737961261e-06,2.4020521405641087,0.000534558274404492,0.0008653852205003017,0.0004977577854064222,4.444785935085355e-06,0.4979743306302411
16360,360,control,2.405350869594258e-07,1.0,0.0027106956113129854,0.9995525479316711,3.3241886981315754e-07,2.61356369633377e-05,39.964646844476476,0.20435862978968947,0.8290953103064206,0.020414814352989197,0,0.15682793144917437,0.8290912371420468,0.821143769102701,0.00035369003296341014,273.7076451252321,0.0007634731634119295,0.0029164815785944075,0.0024058876230324275,6.2387252537529506e-06,2.4063312900733314,0.0005574239126309977,0.0008895909346531642,0.0004999903643164674,4.634910888813072e-06,0.5002212630886966
16370,370,control,2.3767155710174848e-07,1.0,0.0028015419375151396,0.9995525479316711,3.405958254171493e-07,2.6418651644796578e-05,41.05750898618894,0.21329141409516159,0.8293651305776558,0.02056169882416725,0,0.15863385110452638,0.8293605485316826,0.8209349586700149,0.0003577628774913489,273.63817993040556,0.0008067893584242838,0.0029602391336112925,0.002410478062172664,6.592683785199401e-06,2.4109554604079526,0.0005803649137781098,0.0009140445329114878,0.0005023700675746614,4.825662475904405e-06,0.5026154360388974
16380,380,control,2.3406104787682125e-07,1.0,0.002881429623812437,0.9995525479316711,3.645463855141914e-07,2.6917598097594915e-05,42.142385017410625,0.22274519240415852,0.8264694823204897,0.020496435463428497,0,0.16094973487839298,0.8264653110874698,0.820693527013041,0.0003629858310860902,273.55456422691066,0.0008716405504068696,0.0030104053476671644,0.0024154067521636098,7.122615665646448e-06,2.415917803943477,0.0006202970129422227,0.000953365096983137,0.0005049185415398448,5.157692941471156e-06,0.505185388915788
16390,390,control,2.2948565003844124e-07,1.0,0.002945021027699113,0.9995525479316711,3.748156797430866e-07,2.71859899472324e-05,43.207592161804776,0.23274060675549665,0.8237279358325071,0.020474324002861977,0,0.16252659699789238,0.8237237076405549,0.8203619624166589,0.00036654208799690233,273.44129640221684,0.0009219111256587596,0.003053200760589202,0.0024206455171407407,7.533401954378694e-06,2.4211851768058095,0.0006432140011710589,0.0009785479241168605,0.000507652112207496,5.348244864117051e-06,0.507934203602705
16400,400,control,2.2702676005792455e-07,1.0,0.002993063535541296,0.9995525479316711,3.9449532501425443e-07,2.750883990297858e-05,44.2613389599598,0.24328106938379856,0.819088491764688,0.02041810378432274,0,0.16487692311588276,0.8190838240620614,0.8199228405776388,0.0003718427185316881,273.29023177063976,0.000985723309889573,0.0031008495103855586,0.0024261709518249427,8.05484357713173e-06,2.426739256267869,0.0006774062817702142,0.0010143834994105832,0.0005105674725719229,5.632549448242931e-06,0.5108708352744507
16410,410,control,2.2982801795023988e-07,1.0,0.003047528676688671,0.9995525479316711,3.844868324772314e-07,2.6834266553415605e-05,45.30453510719425,0.25425120641289867,0.8184616023740366,0.02035292610526085,0,0.16521174204539765,0.8184572903271197,0.8193880730683776,0.00037259782712186466,273.1118167584936,0.001003953293248188,0.0031283972548643646,0.0024319529051598544,8.203809988795272e-06,2.4325417836561365,0.0006778786540278921,0.001020943433042283,0.000513644291241513,5.636477165140382e-06,0.5139551288281655
16420,420,control,2.2848963965316216e-07,1.0,0.003123653121292591,0.9995525479316711,3.8891269390827166e-07,2.6651523928248272e-05,46.34396341195921,0.26532191841542174,0.8193510633600685,0.02039439231157303,0,0.16457111702746574,0.8193463175937917,0.8188800930452359,0.00037115304186189355,272.9440064629786,0.001013253446566289,0.0031560188894213656,0.002437945173148432,8.279806244001044e-06,2.438558477050207,0.0006738331427516367,0.0010244507048263643,0.0005167841909940986,5.602839239245472e-06,0.5171022062471826
16430,430,control,2.283028948113497e-07,1.0,0.003215645905584097,0.9994406700134277,4.017445485806127e-07,2.6880339591738858e-05,47.38060547995262,0.27661816147135165,0.8200230810065373,0.02045142836868763,0,0.16460454965067464,0.8200186339302237,0.8184152779797683,0.00037122844160411767,272.7902052745846,0.0010433421081328584,0.0031981621144396696,0.002444225348175554,8.525675911414228e-06,2.444872880607188,0.000683098105041615,0.0010401336711260791,0.0005200255184391386,5.6798762547541525e-06,0.5203573786079239
16440,440,control,2.265910126197923e-07,1.0,0.003333314321935177,0.9994406700134277,4.2211581603084014e-07,2.7306339384371286e-05,48.41162743729957,0.28834028963398645,0.8192285469815354,0.02032175101339817,0,0.16518253094758414,0.8192238031886666,0.8179638437089363,0.0003725319480781695,272.6392419480365,0.001095148045764813,0.0032544630521993165,0.002450889104870428,8.949008422480424e-06,2.451579730992639,0.0007051686447859241,0.0010672602573772668,0.0005234271263398578,5.863390062943786e-06,0.523778804132666
16450,450,control,2.2771151009237656e-07,1.0,0.0034634009934961796,0.9993287920951843,4.3265968700908743e-07,2.7432619945089406e-05,49.43431588492454,0.3006095068069188,0.818385226531095,0.020265717059373856,0,0.16522060234306024,0.818380319149793,0.8174957962977969,0.00037261780952514825,272.48282629369504,0.0011467049836265135,0.0033108940166161373,0.002457992017805968,9.370306230521935e-06,2.4587254528047913,0.0007222869113254142,0.0010897710315363295,0.000527027248653712,6.0057263319549245e-06,0.5273958533649515
16460,460,control,2.2796051268869633e-07,1.0,0.003625213634222746,0.9992169141769409,4.2791474859093004e-07,2.7217220376293152e-05,50.45443665858821,0.3132738705061803,0.8200222483721459,0.020298095420002937,0,0.16489915730163895,0.8200178252876238,0.8170453312620286,0.0003718928627236082,272.3348302469315,0.001177507569401119,0.0033585142855989455,0.0024655079047572214,9.622009733621019e-06,2.466281356766859,0.0007265922277116334,0.0011013191361212893,0.0005307806435076376,6.0415245052053106e-06,0.5311608520207903
16470,470,control,2.2936114874028135e-07,1.0,0.0038319553714245558,0.9992169141769409,4.3845474003088944e-07,2.737178848690983e-05,51.47614937401523,0.3262415193375836,0.8220898189118085,0.020297283306717873,0,0.164881597260039,0.8220852316465339,0.8166632909283319,0.00037185326000976167,272.2099391582947,0.0012095319504304193,0.0034097428234816044,0.002473445876483022,9.883697143523475e-06,2.4742635471732055,0.0007283202153588282,0.001111545412763433,0.0005346546603675151,6.055892508766398e-06,0.5350470327042829
16480,480,control,2.3300279394788959e-07,1.0,0.004101856146007776,0.9992169141769409,4.5965108945657384e-07,2.7489670746367957e-05,52.49848149454118,0.33954186227721156,0.8240901233797955,0.020313022658228874,0,0.16555267185217068,0.8240856768314743,0.8163586424676931,0.00037336671741762707,272.11056963920936,0.0012522954591267753,0.0034688450841878285,0.002481839940628958,1.0233139395626703e-05,2.4827073155971613,0.0007415897514627289,0.00113237631395171,0.0005386591226737056,6.16622706023402e-06,0.5390698805594016
16490,490,control,2.3294053619338229e-07,1.0,0.004444758407771587,0.9992169141769409,4.6923097043679477e-07,2.800165728408577e-05,53.5188738463335,0.3532940240649127,0.825935295963817,0.020394613966345787,0,0.1665112851764766,0.8259311622956687,0.8161192896157213,0.00037552865359277075,272.03269492723666,0.0013073477588442233,0.0035380099238978137,0.0024907596090528814,1.0682999572753989e-05,2.4916839658945737,0.000750270273969881,0.0011496753030153792,0.0005428393405512846,6.2384045312346585e-06,0.5432672023410725
16500,500,control,2.3620867750651087e-07,1.0,0.004859187640249729,0.9992169141769409,4.916054027417367e-07,2.8406358712195417e-05,54.53403452392185,0.3676809390328742,0.8267406248863107,0.020409809425473213,0,0.16740467967498895,0.8267363069883782,0.8159212013057319,0.00037754350341389823,271.9674950419167,0.0013817029727606577,0.0036213239598755107,0.002500290930113255,1.1290593621948322e-05,2.501281502218862,0.0007778874836243774,0.0011839857036142684,0.0005472432505978623,6.468038213690248e-06,0.547697919492895
16510,510,control,2.382940635925479e-07,1.0,0.005341140553355217,0.9992169141769409,5.09894277873922e-07,2.921270707759862e-05,55.535574585862655,0.38287420258363125,0.8258133412821409,0.020501887425780296,0,0.16803813072510948,0.8258089887350504,0.8157243253438947,0.00037897210940727923,271.90099552445093,0.0014732343450000887,0.0037180631418501707,0.0025105233912415597,1.203854274559381e-05,2.5115891507709147,0.000814299277110037,0.0012263771061800462,0.0005519297415694491,6.7707977729480065e-06,0.5524159515110754
16520,520,control,2.3256703229890263e-07,1.0,0.005842799786478281,0.9991050362586975,5.746579543198311e-07,3.094750527295075e-05,56.51279872052855,0.39917234211515357,0.8198499287098515,0.0205495897680521,0,0.1697446656806225,0.8198453844801886,0.8154506657808606,0.00038282081415707197,271.80367239631806,0.0016113638837741535,0.0038451646185259972,0.0025215492709683065,1.3167269049460038e-05,2.5227055093227184,0.0008853343844086822,0.0013008353645108574,0.000556982133934381,7.361445904192505e-06,0.5575194799329982
16530,530,control,2.321001630889441e-07,1.0,0.0063317823223769665,0.9989931583404541,6.01163913008784e-07,3.199353060350953e-05,57.44370516144393,0.4171904146444737,0.8133881439215589,0.02048618532717228,0,0.17325395081309455,0.8133837680165259,0.8149492824532678,0.00039073521539104036,271.62983558166985,0.001770466630047908,0.0039864352651811374,0.002533572965719201,1.4467378036505033e-05,2.534823973382857,0.0009535242797130983,0.0013727725229041841,0.0005625971248600113,7.928436449613693e-06,0.5631831047911925
16540,540,control,2.3269153359706252e-07,1.0,0.0068527767434716225,0.9988812804222107,6.112793595876243e-07,3.21060363224657e-05,58.342418090185554,0.4363814655001503,0.8110255002937616,0.02043480984866619,0,0.1752496641962076,0.8110210226849642,0.8143125225160533,0.00039523609687137494,271.41541795108566,0.0018559948035992585,0.004080663413464335,0.0025464173816423462,1.5166271988268312e-05,2.5477376190826506,0.0009813878100330316,0.0014084910868277878,0.000568611666597722,8.160118257936334e-06,0.5692253986968261
