step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
15000,0,3.5330143077771936e-07,1.0,1.0,0.00026222789839400206,False,0.21678379201330245
15001,1,3.4172288110312365e-07,1.0,,,False,0.43162929196842015
15002,2,3.435903863646672e-07,1.0,,,False,0.5689037500414997
15003,3,3.445241532062937e-07,1.0,,,False,0.7214380830992013
15004,4,3.470453009413177e-07,1.0,,,False,0.8720870420802385
15005,5,3.486015600628889e-07,1.0,,,False,1.0156620829366148
15006,6,3.493174176583125e-07,1.0,,,False,1.1682905000634491
15007,7,3.4959754202645854e-07,1.0,,,False,1.3123219169210643
15008,8,3.4950417671097966e-07,1.0,,,False,1.4582736669108272
15009,9,3.4962866379828483e-07,1.0,,,False,1.6070550000295043
15010,10,3.492240523428336e-07,1.0,,,False,1.7505729170516133
15011,11,3.483525574665691e-07,1.0,,,False,1.8899532079230994
15012,12,3.4794791758940846e-07,1.0,,,False,2.0346454170066863
15013,13,3.483525574665691e-07,1.0,,,False,2.1781798331066966
15014,14,3.486638036065415e-07,1.0,,,False,2.31571895792149
15015,15,3.484148010102217e-07,1.0,,,False,2.4633693750947714
15016,16,3.4723203157227545e-07,1.0,,,False,2.610329667106271
15017,17,3.467340263796359e-07,1.0,,,False,2.751920917071402
15018,18,3.4645390201148984e-07,1.0,,,False,2.886304167099297
15019,19,3.455201635915728e-07,1.0,,,False,3.0190553748980165
15020,20,3.4502215839893324e-07,1.0,,,False,3.151332125067711
15021,21,3.435592645928409e-07,1.0,,,False,3.288492541993037
15022,22,3.4250101066390926e-07,1.0,,,False,3.4299133750610054
15023,23,3.429990158565488e-07,1.0,,,False,3.5703178748954087
15024,24,3.430924095937371e-07,1.0,,,False,3.7064696250017732
15025,25,3.437771454173344e-07,1.0,,,False,3.837103124940768
15026,26,3.430301376283751e-07,1.0,,,False,3.970169167034328
15027,27,3.427811350320553e-07,1.0,,,False,4.116796375019476
15028,28,3.4169175933129736e-07,1.0,,,False,4.240964875090867
15029,29,3.4169175933129736e-07,1.0,,,False,4.378552708076313
15030,30,3.3945076438612887e-07,1.0,,,False,4.519461499992758
15031,31,3.3780111152736936e-07,1.0,,,False,4.654497333103791
15032,32,3.3630712437116017e-07,1.0,,,False,4.779565792065114
15033,33,3.3577799740669434e-07,1.0,,,False,4.9120855000801384
15034,34,3.3556011658220086e-07,1.0,,,False,5.055256125051528
15035,35,3.361514870903193e-07,1.0,,,False,5.190630542114377
15036,36,3.3577799740669434e-07,1.0,,,False,5.328450582921505
15037,37,3.360581217748404e-07,1.0,,,False,5.461246249964461
15038,38,3.34315103600602e-07,1.0,,,False,5.61778112500906
15039,39,3.353733575295337e-07,1.0,,,False,5.755924332886934
15040,40,3.3422173828512314e-07,1.0,,,False,5.9097841249313205
15041,41,3.3559123835402715e-07,1.0,,,False,6.054816457908601
15042,42,3.339104921451508e-07,1.0,,,False,6.2187329169828445
15043,43,3.328833599880454e-07,1.0,,,False,6.352846458088607
15044,44,3.3148270972560567e-07,1.0,,,False,6.497378957923502
15045,45,3.312648573228216e-07,1.0,,,False,6.635797291994095
15046,46,3.3008208788487536e-07,1.0,,,False,6.777968792011961
15047,47,3.2927283655226347e-07,1.0,,,False,6.919184332946315
15048,48,3.289927121841174e-07,1.0,,,False,7.074459207942709
15049,49,3.289304686404648e-07,1.0,,,False,7.210729874903336
15050,50,3.282457043951581e-07,1.0,,,False,7.343201792100444
15051,51,3.281523390796792e-07,1.0,,,False,7.4843952499795705
15052,52,3.2774769920251856e-07,1.0,,,False,7.635013208026066
15053,53,3.2712520692257385e-07,1.0,,,False,7.780874083051458
15054,54,3.267828105890658e-07,1.0,,,False,7.922650333028287
15055,55,3.2715632869440014e-07,1.0,,,False,8.067158207995817
15056,56,3.2703181318538554e-07,1.0,,,False,8.207401667023078
15057,57,3.256934348883078e-07,1.0,,,False,8.345549582969397
15058,58,3.250709426083631e-07,1.0,,,False,8.483711292035878
15059,59,3.2560006957282894e-07,1.0,,,False,8.625244207913056
15060,60,3.245418156438973e-07,1.0,,,False,8.764605832984671
15061,61,3.244795721002447e-07,1.0,,,False,8.89972524996847
15062,62,3.2379480785493797e-07,1.0,,,False,9.039900874951854
15063,63,3.2329680266229843e-07,1.0,,,False,9.182159916963428
15064,64,3.23359046205951e-07,1.0,,,False,9.316254375036806
15065,65,3.221763051897142e-07,1.0,,,False,9.454020000062883
15066,66,3.2149154094440746e-07,1.0,,,False,9.603008625097573
15067,67,3.219273025933944e-07,1.0,,,False,9.746823417022824
15068,68,3.204332870154758e-07,1.0,,,False,9.882218375103548
15069,69,3.212114165762614e-07,1.0,,,False,10.015085167018697
15070,70,3.207756833489839e-07,1.0,,,False,10.145303749945015
15071,71,3.196240356828639e-07,1.0,,,False,10.286587917013094
15072,72,3.1847241643845337e-07,1.0,,,False,10.427207832923159
15073,73,3.1946842682373244e-07,1.0,,,False,10.554943582974374
15074,74,3.176320433340152e-07,1.0,,,False,10.680319957900792
15075,75,3.1928166777106526e-07,1.0,,,False,10.814894499955699
15076,76,3.1788104593033495e-07,1.0,,,False,10.961680999957025
15077,77,3.1844129466662707e-07,1.0,,,False,11.105119250016287
15078,78,3.170717661760136e-07,1.0,,,False,11.24679229198955
15079,79,3.1638703035241633e-07,1.0,,,False,11.389229249907658
15080,80,3.145195250908728e-07,1.0,,,False,11.527409000089392
15081,81,3.1694727908870846e-07,1.0,,,False,11.664259792072698
15082,82,3.1532877642348467e-07,1.0,,,False,11.824754208093509
15083,83,3.1635590858059004e-07,1.0,,,False,11.962225958006456
15084,84,3.1545326351078984e-07,1.0,,,False,12.103326292010024
15085,85,3.1476852768719255e-07,1.0,,,False,12.242735707899556
15086,86,3.143327660382056e-07,1.0,,,False,12.381655792007223
15087,87,3.1324339033744764e-07,1.0,,,False,12.520191832911223
15088,88,3.127765069166344e-07,1.0,,,False,12.66753283306025
15089,89,3.133367556529265e-07,1.0,,,False,12.816237041959539
15090,90,3.1327451210927393e-07,1.0,,,False,12.94886895804666
15091,91,3.133989991965791e-07,1.0,,,False,13.086749749956653
15092,92,3.119050120403699e-07,1.0,,,False,13.221117249922827
15093,93,3.110646389359317e-07,1.0,,,False,13.357581624994054
15094,94,3.111580042514106e-07,1.0,,,False,13.503476958023384
15095,95,3.113758850759041e-07,1.0,,,False,13.649826999986544
15096,96,3.1050436177793017e-07,1.0,,,False,13.790239375084639
15097,97,3.111891260232369e-07,1.0,,,False,13.945705957943574
15098,98,3.1078451456778566e-07,1.0,,,False,14.089031874900684
15099,99,3.1084675811143825e-07,1.0,,,False,14.225502792047337
15100,100,3.104421182342776e-07,1.0,1.0,0.0001812942416174004,False,14.51294320798479
15101,101,3.0919710525267874e-07,1.0,,,False,14.658865249948576
15102,102,3.082011232891091e-07,1.0,,,False,14.796705042012036
15103,103,3.0848124765725515e-07,1.0,,,False,14.935243166983128
15104,104,3.0767199632464326e-07,1.0,,,False,15.073154916986823
15105,105,3.0773423986829584e-07,1.0,,,False,15.215752582997084
15106,106,3.0835673214824055e-07,1.0,,,False,15.354757041903213
15107,107,3.073607217629615e-07,1.0,,,False,15.496118417009711
15108,108,3.0698723207933654e-07,1.0,,,False,15.638307791901752
15109,109,3.0760972435928124e-07,1.0,,,False,15.772523958003148
15110,110,3.058044910630997e-07,1.0,,,False,15.914550499990582
15111,111,3.04683965168806e-07,1.0,,,False,16.04895900003612
15112,112,3.0527536409863387e-07,1.0,,,False,16.19850895809941
15113,113,3.0676935125484306e-07,1.0,,,False,16.33307991689071
15114,114,3.05835612834926e-07,1.0,,,False,16.47199233295396
15115,115,3.072362346756563e-07,1.0,,,False,16.6148628750816
15116,116,3.056799755540851e-07,1.0,,,False,16.75754120806232
15117,117,3.04683965168806e-07,1.0,,,False,16.884712792001665
15118,118,3.0387471383619413e-07,1.0,,,False,17.033067875076085
15119,119,3.040614728888613e-07,1.0,,,False,17.17938783299178
15120,120,3.0378134852071526e-07,1.0,,,False,17.316803167108446
15121,121,3.0222508939914405e-07,1.0,,,False,17.448652375023812
15122,122,3.0371910497706267e-07,1.0,,,False,17.577762041939422
15123,123,3.035012241525692e-07,1.0,,,False,17.706138957990333
15124,124,3.0365683301170066e-07,1.0,,,False,17.83541449997574
15125,125,3.0231845471462293e-07,1.0,,,False,17.98359787510708
15126,126,3.034078304153809e-07,1.0,,,False,18.126034833025187
15127,127,3.0241184845181124e-07,1.0,,,False,18.282515458064154
15128,128,3.0144695983835845e-07,1.0,,,False,18.416929125087336
15129,129,3.0129132255751756e-07,1.0,,,False,18.552967957919464
15130,130,3.0160259711919934e-07,1.0,,,False,18.694075291976333
15131,131,3.0126020078569127e-07,1.0,,,False,18.82101979199797
15132,132,3.0219396762731776e-07,1.0,,,False,18.979160374961793
15133,133,3.017270842065045e-07,1.0,,,False,19.122909292113036
15134,134,3.002019468567596e-07,1.0,,,False,19.254454666981474
15135,135,3.003264623657742e-07,1.0,,,False,19.39350104192272
15136,136,3.0203833034647687e-07,1.0,,,False,19.532626166939735
15137,137,3.0147808161018474e-07,1.0,,,False,19.682676333002746
15138,138,3.013535945228796e-07,1.0,,,False,19.823465374996886
15139,139,3.002641904004122e-07,1.0,,,False,19.96890883310698
15140,140,2.996416981204675e-07,1.0,,,False,20.1110532078892
15141,141,3.005443431902677e-07,1.0,,,False,20.260542083065957
15142,142,3.002330686285859e-07,1.0,,,False,20.40855749999173
15143,143,3.0066883027757285e-07,1.0,,,False,20.55920320795849
15144,144,3.002330686285859e-07,1.0,,,False,20.689873999916017
15145,145,3.0051319299673196e-07,1.0,,,False,20.815929082920775
15146,146,2.996105763486412e-07,1.0,,,False,20.946710499934852
15147,147,2.987079597005504e-07,1.0,,,False,21.088343292009085
15148,148,2.9827219805156346e-07,1.0,,,False,21.220640166895464
15149,149,2.9926820843684254e-07,1.0,,,False,21.35217333305627
15150,150,3.00575464962094e-07,1.0,,,False,21.48497929191217
15151,151,2.993926955241477e-07,1.0,,,False,21.614316999912262
15152,152,2.99486089261336e-07,1.0,,,False,21.749807249987498
15153,153,2.988324467878556e-07,1.0,,,False,21.880612124921754
15154,154,2.984278069106949e-07,1.0,,,False,22.020520457997918
15155,155,3.0073107382122544e-07,1.0,,,False,22.158907250035554
15156,156,2.993615737523214e-07,1.0,,,False,22.290410374989733
15157,157,2.995172110331623e-07,1.0,,,False,22.442440500017256
15158,158,2.9771194931527134e-07,1.0,,,False,22.58478487492539
15159,159,3.0076219559305173e-07,1.0,,,False,22.725728916935623
15160,160,2.9746294671895157e-07,1.0,,,False,22.867331000044942
15161,161,2.9926820843684254e-07,1.0,,,False,22.9938588750083
15162,162,2.972761876662844e-07,1.0,,,False,23.12994858296588
15163,163,2.9998406603226613e-07,1.0,,,False,23.260640500113368
15164,164,2.9768082754344505e-07,1.0,,,False,23.39812441705726
15165,165,2.997662136294821e-07,1.0,,,False,23.536631583003327
15166,166,2.996105763486412e-07,1.0,,,False,23.669174832990393
15167,167,2.9684042601729743e-07,1.0,,,False,23.824508541962132
15168,168,2.9852120064788323e-07,1.0,,,False,23.968907250091434
15169,169,2.99423817295974e-07,1.0,,,False,24.10020725009963
15170,170,2.9752519026260416e-07,1.0,,,False,24.23909324989654
15171,171,2.988635685596819e-07,1.0,,,False,24.381303749978542
15172,172,2.9845895710423065e-07,1.0,,,False,24.51919991709292
15173,173,2.988013250160293e-07,1.0,,,False,24.663357082987204
15174,174,2.9933045198049513e-07,1.0,,,False,24.808368416968733
15175,175,2.9836556336704234e-07,1.0,,,False,24.961226457962766
15176,176,2.979298301397648e-07,1.0,,,False,25.10274637490511
15177,177,2.9764970577161876e-07,1.0,,,False,25.24318420793861
15178,178,2.974318249471253e-07,1.0,,,False,25.389663083013147
15179,179,2.9917481469965423e-07,1.0,,,False,25.531203458085656
15180,180,2.978053146307502e-07,1.0,,,False,25.673740583006293
15181,181,2.9920593647148053e-07,1.0,,,False,25.82621575007215
15182,182,2.9833444159521605e-07,1.0,,,False,25.97060566698201
15183,183,2.9827219805156346e-07,1.0,,,False,26.10406979196705
15184,184,2.9749406849077786e-07,1.0,,,False,26.243150166934356
15185,185,2.9656030164915137e-07,1.0,,,False,26.391716832993552
15186,186,2.97400703175299e-07,1.0,,,False,26.537834333023056
15187,187,2.9749406849077786e-07,1.0,,,False,26.677301082992926
15188,188,2.9764970577161876e-07,1.0,,,False,26.81579133309424
15189,189,2.9830331982338976e-07,1.0,,,False,26.958411708008498
15190,190,2.97400703175299e-07,1.0,,,False,27.097875291947275
15191,191,2.974318249471253e-07,1.0,,,False,27.226943457964808
15192,192,2.9845895710423065e-07,1.0,,,False,27.35657324991189
15193,193,2.971828223508055e-07,1.0,,,False,27.49494166695513
15194,194,2.9764970577161876e-07,1.0,,,False,27.6369511669036
15195,195,2.9677818247364485e-07,1.0,,,False,27.767450917046517
15196,196,2.9696494152631203e-07,1.0,,,False,27.904172542039305
15197,197,2.962801772810053e-07,1.0,,,False,28.039299875032157
15198,198,2.9656030164915137e-07,1.0,,,False,28.18674416700378
15199,199,2.979609519115911e-07,1.0,,,False,28.342362917028368
15200,200,2.969960632981383e-07,1.0,1.0,0.00017341302284161516,False,28.61474879202433
15201,201,2.972450658944581e-07,1.0,,,False,28.76971129211597
15202,202,2.970894286136172e-07,1.0,,,False,28.91677449992858
15203,203,2.9593780936920666e-07,1.0,,,False,29.060366000048816
15204,204,2.9680930424547114e-07,1.0,,,False,29.201023666886613
15205,205,2.970894286136172e-07,1.0,,,False,29.326363750034943
15206,206,2.9680930424547114e-07,1.0,,,False,29.463387167081237
15207,207,2.9674706070181855e-07,1.0,,,False,29.599774916889146
15208,208,2.9671593892999226e-07,1.0,,,False,29.729357083095238
15209,209,2.9659142342097766e-07,1.0,,,False,29.892331749899313
15210,210,2.9612456842187385e-07,1.0,,,False,30.041675332933664
15211,211,2.9680930424547114e-07,1.0,,,False,30.176908625056967
15212,212,2.964358145618462e-07,1.0,,,False,30.324713417096063
15213,213,2.962801772810053e-07,1.0,,,False,30.46577399992384
15214,214,2.9593780936920666e-07,1.0,,,False,30.623242541914806
15215,215,2.966225736145134e-07,1.0,,,False,30.781555500114337
15216,216,2.956888067728869e-07,1.0,,,False,30.940808624960482
15217,217,2.946927963876078e-07,1.0,,,False,31.09590420802124
15218,218,2.954709259483934e-07,1.0,,,False,31.260844625066966
15219,219,2.950351927211159e-07,1.0,,,False,31.41990108299069
15220,220,2.9852120064788323e-07,1.0,,,False,31.572410417022184
15221,221,2.9593780936920666e-07,1.0,,,False,31.728980999905616
15222,222,2.9680930424547114e-07,1.0,,,False,31.878662167117
15223,223,2.9612456842187385e-07,1.0,,,False,32.03718737489544
15224,224,2.964669363336725e-07,1.0,,,False,32.19537641690113
15225,225,2.939457885986485e-07,1.0,,,False,32.349273124942556
15226,226,2.9463055284395523e-07,1.0,,,False,32.5162608330138
15227,227,2.940391823358368e-07,1.0,,,False,32.67282404191792
15228,228,2.9528416689572623e-07,1.0,,,False,32.837137333117425
15229,229,2.964669363336725e-07,1.0,,,False,32.996332332957536
15230,230,2.963112990528316e-07,1.0,,,False,33.140796582913026
15231,231,2.958133222819015e-07,1.0,,,False,33.27954358304851
15232,232,2.9537756063291454e-07,1.0,,,False,33.41906025004573
15233,233,2.9459943107212894e-07,1.0,,,False,33.55899641709402
15234,234,2.9618681196552643e-07,1.0,,,False,33.70648316689767
15235,235,2.948484336684487e-07,1.0,,,False,33.84729887498543
15236,236,2.946616746157815e-07,1.0,,,False,33.98526233294979
15237,237,2.9450606575665006e-07,1.0,,,False,34.13043487491086
15238,238,2.964358145618462e-07,1.0,,,False,34.290634291945025
15239,239,2.9444379379128804e-07,1.0,,,False,34.44083737488836
15240,240,2.941947911949683e-07,1.0,,,False,34.586508207954466
15241,241,2.950663144929422e-07,1.0,,,False,34.73231391701847
15242,242,2.947861901247961e-07,1.0,,,False,34.87707024998963
15243,243,2.938835450549959e-07,1.0,,,False,35.024513124953955
15244,244,2.9447491556311434e-07,1.0,,,False,35.17180454195477
15245,245,2.955020477202197e-07,1.0,,,False,35.31964320805855
15246,246,2.9456830930030264e-07,1.0,,,False,35.48098125006072
15247,247,2.948173118966224e-07,1.0,,,False,35.64101437502541
15248,248,2.943193067039829e-07,1.0,,,False,35.78803350008093
15249,249,2.9438155024763546e-07,1.0,,,False,35.925934582948685
15250,250,2.923272859334247e-07,1.0,,,False,36.067387457937
15251,251,2.942570631603303e-07,1.0,,,False,36.217477957950905
15252,252,2.94879555440275e-07,1.0,,,False,36.368328208103776
15253,253,2.939146668268222e-07,1.0,,,False,36.51517462497577
15254,254,2.9537756063291454e-07,1.0,,,False,36.65189562505111
15255,255,2.942570631603303e-07,1.0,,,False,36.79367012507282
15256,256,2.9282529112606426e-07,1.0,,,False,36.92981050000526
15257,257,2.950663144929422e-07,1.0,,,False,37.070566250011325
15258,258,2.932610527750512e-07,1.0,,,False,37.21304070809856
15259,259,2.9379017973951704e-07,1.0,,,False,37.364938999991864
15260,260,2.9294980663507886e-07,1.0,,,False,37.50617470801808
15261,261,2.9459943107212894e-07,1.0,,,False,37.65737154195085
15262,262,2.940703041076631e-07,1.0,,,False,37.79495779192075
15263,263,2.9279416935423797e-07,1.0,,,False,37.94163258303888
15264,264,2.931365372660366e-07,1.0,,,False,38.091194292064756
15265,265,2.932921745468775e-07,1.0,,,False,38.228943957947195
15266,266,2.9385242328316963e-07,1.0,,,False,38.369779916945845
15267,267,2.9444379379128804e-07,1.0,,,False,38.51174291688949
15268,268,2.9363454245867615e-07,1.0,,,False,38.64931933302432
15269,269,2.9357229891502357e-07,1.0,,,False,38.80740129202604
15270,270,2.923272859334247e-07,1.0,,,False,38.95468974998221
15271,271,2.9298092840690515e-07,1.0,,,False,39.101519000018016
15272,272,2.927008040387591e-07,1.0,,,False,39.25219504209235
15273,273,2.9382130151134334e-07,1.0,,,False,39.41708445805125
15274,274,2.9220279884611955e-07,1.0,,,False,39.56436516693793
15275,275,2.947239181594341e-07,1.0,,,False,39.72926312498748
15276,276,2.932610527750512e-07,1.0,,,False,39.875619041966274
15277,277,2.915180346008128e-07,1.0,,,False,40.013971416978166
15278,278,2.9279416935423797e-07,1.0,,,False,40.152851375052705
15279,279,2.926696822669328e-07,1.0,,,False,40.28597137494944
15280,280,2.925451667579182e-07,1.0,,,False,40.41461950005032
15281,281,2.9379017973951704e-07,1.0,,,False,40.55034349998459
15282,282,2.909577858645207e-07,1.0,,,False,40.694939916953444
15283,283,2.949729207557539e-07,1.0,,,False,40.83679220802151
15284,284,2.908644205490418e-07,1.0,,,False,40.97476554196328
15285,285,2.927008040387591e-07,1.0,,,False,41.1301930421032
15286,286,2.9304317195055773e-07,1.0,,,False,41.2707942079287
15287,287,2.916736718816537e-07,1.0,,,False,41.42930912505835
15288,288,2.9263853207339707e-07,1.0,,,False,41.570168416947126
15289,289,2.916736718816537e-07,1.0,,,False,41.70874295802787
15290,290,2.9319880923139863e-07,1.0,,,False,41.84531833301298
15291,291,2.918915527061472e-07,1.0,,,False,41.9847558750771
15292,292,2.917359154253063e-07,1.0,,,False,42.1208586669527
15293,293,2.9263853207339707e-07,1.0,,,False,42.26121179200709
15294,294,2.9133127554814564e-07,1.0,,,False,42.40560158295557
15295,295,2.932921745468775e-07,1.0,,,False,42.54777887510136
15296,296,2.933232963187038e-07,1.0,,,False,42.70217425003648
15297,297,2.926696822669328e-07,1.0,,,False,42.8478207080625
15298,298,2.918915527061472e-07,1.0,,,False,42.99069070792757
15299,299,2.900862909882562e-07,1.0,,,False,43.12413804209791
15300,300,2.9220279884611955e-07,1.0,1.0,0.00016820456976965507,False,43.40578204207122
15301,301,2.9123791023266676e-07,1.0,,,False,43.572973707923666
15302,302,2.9220279884611955e-07,1.0,,,False,43.727467082906514
15303,303,2.9108227295182587e-07,1.0,,,False,43.8713733330369
15304,304,2.9130015377631935e-07,1.0,,,False,44.00929900002666
15305,305,2.916425501098274e-07,1.0,,,False,44.1525848750025
15306,306,2.911445449171879e-07,1.0,,,False,44.2966169170104
15307,307,2.922961641615984e-07,1.0,,,False,44.44899779208936
15308,308,2.911756666890142e-07,1.0,,,False,44.60115962498821
15309,309,2.9083329877721553e-07,1.0,,,False,44.74794445792213
15310,310,2.9123791023266676e-07,1.0,,,False,44.88888295809738
15311,311,2.9198491802162607e-07,1.0,,,False,45.03042191709392
15312,312,2.908644205490418e-07,1.0,,,False,45.17183650005609
15313,313,2.910511511799996e-07,1.0,,,False,45.31118758302182
15314,314,2.9120678846084047e-07,1.0,,,False,45.4508770420216
15315,315,2.907399050400272e-07,1.0,,,False,45.5854577079881
15316,316,2.9201603979345236e-07,1.0,,,False,45.72122595808469
15317,317,2.9058429618089576e-07,1.0,,,False,45.85426774993539
15318,318,2.915180346008128e-07,1.0,,,False,45.98849254194647
15319,319,2.908644205490418e-07,1.0,,,False,46.129252624930814
15320,320,2.894637702866021e-07,1.0,,,False,46.25696854200214
15321,321,2.9042865890005487e-07,1.0,,,False,46.38858074997552
15322,322,2.9120678846084047e-07,1.0,,,False,46.52721258299425
15323,323,2.90988907636347e-07,1.0,,,False,46.67203091690317
15324,324,2.909577858645207e-07,1.0,,,False,46.81088300002739
15325,325,2.9120678846084047e-07,1.0,,,False,46.96206820802763
15326,326,2.8837439458584413e-07,1.0,,,False,47.103588457917795
15327,327,2.9145579105716024e-07,1.0,,,False,47.24355400004424
15328,328,2.908644205490418e-07,1.0,,,False,47.3826821250841
15329,329,2.9070878326820093e-07,1.0,,,False,47.519637833116576
15330,330,2.907710268118535e-07,1.0,,,False,47.67061458295211
15331,331,2.893081614274706e-07,1.0,,,False,47.81682958290912
15332,332,2.8983728839193645e-07,1.0,,,False,47.957062541972846
15333,333,2.8915252414662973e-07,1.0,,,False,48.1012415420264
15334,334,2.8899691528749827e-07,1.0,,,False,48.237418042030185
15335,335,2.9207828333710495e-07,1.0,,,False,48.373972583096474
15336,336,2.894326485147758e-07,1.0,,,False,48.5107207079418
15337,337,2.90988907636347e-07,1.0,,,False,48.648646666901186
15338,338,2.902418998473877e-07,1.0,,,False,48.790406124899164
15339,339,2.8927703965564433e-07,1.0,,,False,48.93248187494464
15340,340,2.8902803705932456e-07,1.0,,,False,49.073370000114664
15341,341,2.9005516921642993e-07,1.0,,,False,49.217896207934245
15342,342,2.8986841016376275e-07,1.0,,,False,49.3713800420519
15343,343,2.8983728839193645e-07,1.0,,,False,49.5114352919627
15344,344,2.8890352155030996e-07,1.0,,,False,49.6430349170696
15345,345,2.8986841016376275e-07,1.0,,,False,49.77727825008333
15346,346,2.900240190228942e-07,1.0,,,False,49.91793695790693
15347,347,2.879075111650309e-07,1.0,,,False,50.06132108299062
15348,348,2.8993065370741533e-07,1.0,,,False,50.20941954199225
15349,349,2.880631484458718e-07,1.0,,,False,50.36144383298233
15350,350,2.8977504484828387e-07,1.0,,,False,50.50593150011264
15351,351,2.908955423208681e-07,1.0,,,False,50.65679466701113
15352,352,2.880320266740455e-07,1.0,,,False,50.79747279197909
15353,353,2.9005516921642993e-07,1.0,,,False,50.94847150007263
15354,354,2.893392831992969e-07,1.0,,,False,51.08657666691579
15355,355,2.892147676902823e-07,1.0,,,False,51.22898674989119
15356,356,2.888101562348311e-07,1.0,,,False,51.37191041698679
15357,357,2.879697831303929e-07,1.0,,,False,51.51137641700916
