step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
6000,0,9.477304047322832e-06,1.0,0.9975388745944737,0.04078554599163667,False,0.05906550004146993
6001,1,9.484213478572201e-06,1.0,,,False,0.16295762499794364
6002,2,9.491310265730135e-06,1.0,,,False,0.20799470809288323
6003,3,9.500523447059095e-06,1.0,,,False,0.25329812499694526
6004,4,9.508491530141328e-06,1.0,0.9975388745944737,0.04062202145813487,False,0.3900254580657929
6005,5,9.51789115788415e-06,1.0,,,False,0.43585120793432
6006,6,9.52710433921311e-06,1.0,,,False,0.48214529105462134
6007,7,9.53634844336193e-06,1.0,,,False,0.5864177909679711
6008,8,9.544783097226173e-06,1.0,0.9975388745944737,0.04047195371472758,False,0.6861757910810411
6009,9,9.554556527291425e-06,1.0,,,False,0.7358413750771433
6010,10,9.565169420966413e-06,1.0,,,False,0.8361003331374377
6011,11,9.574662726663519e-06,1.0,,,False,0.8823017911054194
6012,12,9.583657629264053e-06,1.0,0.9975388745944737,0.04033143964081744,False,0.9766056661028415
